temp,gdp_loss,damage_fun,labels
4.065820893799318,0.04413750177301507,Tol2009,Tol (2009)
4.216393373614514,0.04746718812643122,Tol2009,Tol (2009)
4.36336314849625,0.05083396436829913,Tol2009,Tol (2009)
4.506506735832289,0.054223969903471794,Tol2009,Tol (2009)
4.64563023331966,0.05762362030683893,Tol2009,Tol (2009)
4.780566857331317,0.06101969800469706,Tol2009,Tol (2009)
4.911174381695455,0.06439942226581602,Tol2009,Tol (2009)
5.037332550431456,0.06775050032710887,Tol2009,Tol (2009)
5.1589405191727895,0.0710611616385687,Tol2009,Tol (2009)
5.275914364258948,0.0743201772519137,Tol2009,Tol (2009)
5.388184685601993,0.07751686633043611,Tol2009,Tol (2009)
5.495694319093851,0.08064109165061754,Tol2009,Tol (2009)
5.59839616613697,0.08368324582015572,Tol2009,Tol (2009)
5.696251141476463,0.08663422976828099,Tol2009,Tol (2009)
5.789226235538471,0.08948542488467932,Tol2009,Tol (2009)
5.877292683628319,0.09222866000171268,Tol2009,Tol (2009)
5.960424231344592,0.0948561742369914,Tol2009,Tol (2009)
6.038595483190113,0.09736057654364276,Tol2009,Tol (2009)
6.111780319408457,0.09973480265613179,Tol2009,Tol (2009)
6.179950364370571,0.10197206997124415,Tol2009,Tol (2009)
6.243073488224198,0.10406583076691218,Tol2009,Tol (2009)
6.30111232185383,0.10600972403529049,Tol2009,Tol (2009)
6.354022763338945,0.10779752608966871,Tol2009,Tol (2009)
6.401752451896442,0.10942309999581684,Tol2009,Tol (2009)
6.444239182588383,0.11088034377522775,Tol2009,Tol (2009)
6.48140923168181,0.1121631372281756,Tol2009,Tol (2009)
6.5131755582377036,0.1132652871259748,Tol2009,Tol (2009)
6.53610536024927,0.11406419765834556,Tol2009,Tol (2009)
6.552163881225121,0.11462537357557087,Tol2009,Tol (2009)
6.56281295006729,0.11499827189291438,Tol2009,Tol (2009)
6.569153030409316,0.11522057000361885,Tol2009,Tol (2009)
6.572023615003462,0.11532129003775567,Tol2009,Tol (2009)
6.572074155998973,0.11532306376090547,Tol2009,Tol (2009)
6.569814285940949,0.11524376753718261,Tol2009,Tol (2009)
